total_trades,winning_trades,losing_trades,win_rate,total_pnl,avg_win,avg_loss,largest_win,largest_loss,profit_factor,max_drawdown,final_balance,return_pct,sharpe_ratio,params
106,65,41,0.6132075471698113,11043.280000000006,802.4953846153851,-1002.9004878048787,2605.879999999997,-2354.120000000004,1.2685693106725566,10298.279999999999,61043.28000000001,22.086560000000027,0.360005560778845,"{'vwap_period': 20, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
105,63,42,0.6,10797.399999999992,850.9593650793654,-1019.3580952380958,2605.879999999997,-2354.120000000004,1.2521988627763876,10298.279999999999,60797.399999999994,21.59479999999999,0.35217290170117316,"{'vwap_period': 20, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
105,65,40,0.6190476190476191,10727.4,807.4184615384621,-1043.8700000000008,2605.879999999997,-2354.120000000004,1.2569141751367507,10298.279999999999,60727.399999999994,21.454799999999988,0.3510785512475757,"{'vwap_period': 20, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
197,121,76,0.6142131979695431,13118.35999999993,681.747768595041,-912.8042105263161,3005.8799999999956,-2354.120000000004,1.1890986018792282,10913.600000000013,63118.359999999906,26.236719999999814,0.35080700517109936,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 25, 'target_ticks': 20}"
105,65,40,0.6190476190476191,10347.400000000005,801.5723076923083,-1043.8700000000008,2605.879999999997,-2354.120000000004,1.2478134250433484,10298.279999999999,60347.40000000001,20.69480000000002,0.34073864724710384,"{'vwap_period': 20, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
323,190,133,0.5882352941176471,15049.239999999998,722.6694736842106,-919.2327819548873,3005.8799999999956,-3184.119999999995,1.1230941527242888,10958.479999999989,65049.240000000085,30.098480000000173,0.334961304327154,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 15}"
200,123,77,0.615,11955.999999999936,664.4978861788617,-906.1979220779224,3005.8799999999956,-2354.120000000004,1.1713452696036697,11143.600000000013,61955.99999999992,23.91199999999984,0.32380450352556106,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 15}"
196,116,80,0.5918367346938775,11972.479999999927,730.3627586206894,-909.3700000000005,3005.8799999999956,-2354.120000000004,1.1645710766794584,10913.600000000013,61972.47999999991,23.944959999999817,0.3202950562157907,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 25, 'target_ticks': 25}"
320,190,130,0.59375,14841.59999999991,718.774736842105,-936.3507692307694,3005.8799999999956,-3184.119999999995,1.1219266941382908,17051.359999999993,64841.599999999984,29.68319999999997,0.3150580123182212,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 25}"
198,119,79,0.601010101010101,11394.239999999929,690.2497478991597,-895.5124050632917,3005.8799999999956,-2354.120000000004,1.1610596182257857,10913.600000000013,61394.239999999896,22.78847999999979,0.31016870149983616,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 20}"
314,178,136,0.5668789808917197,13886.319999999963,775.823820224719,-913.3111764705884,3005.8799999999956,-3184.119999999995,1.1117968297642253,12550.240000000013,63886.31999999995,27.7726399999999,0.30926888159905475,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 25}"
328,200,128,0.6097560975609756,13378.639999999938,669.3799999999999,-941.3856250000001,3005.8799999999956,-3184.119999999995,1.111028490582698,17565.47999999998,63378.64000000001,26.757280000000012,0.29280498150262607,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 15}"
91,58,33,0.6373626373626373,8425.079999999998,802.7765517241382,-1155.635151515152,3005.8799999999956,-2354.120000000004,1.22092219521942,6477.080000000002,58425.079999999994,16.85015999999999,0.292287412463327,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 15}"
196,114,82,0.5816326530612245,10742.479999999923,736.494035087719,-892.9004878048784,3005.8799999999956,-2354.120000000004,1.1467194334058466,11550.120000000046,60742.479999999894,21.484959999999788,0.29145535390185145,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 25}"
319,190,129,0.5956112852664577,12235.720000000012,720.3010526315793,-966.0579844961243,3005.8799999999956,-3184.119999999995,1.0981830740575385,10514.359999999979,62235.72,24.47144,0.2855280870962221,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
310,178,132,0.5741935483870968,12032.799999999976,778.688988764045,-958.8927272727275,3005.8799999999956,-3184.119999999995,1.095065457443655,12106.120000000003,62032.79999999999,24.065599999999975,0.2775007669059731,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
90,57,33,0.6333333333333333,7899.199999999999,813.4238596491233,-1165.635151515152,3005.8799999999956,-2354.120000000004,1.2053555923211068,6477.0799999999945,57899.200000000004,15.79840000000001,0.27678010416740634,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
89,53,36,0.5955056179775281,7863.319999999989,895.88,-1100.508888888889,3005.8799999999956,-2354.120000000004,1.198476866257832,6477.080000000002,57863.319999999985,15.72663999999997,0.27475924649287176,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 25}"
323,193,130,0.5975232198142415,12059.239999999918,691.8385492227977,-934.3507692307694,3005.8799999999956,-3184.119999999995,1.0992811133357918,18141.359999999993,62059.23999999989,24.118479999999778,0.27013406477008406,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 20}"
90,56,34,0.6222222222222222,7689.199999999992,825.8800000000002,-1134.1200000000006,3005.8799999999956,-2354.120000000004,1.19940829998278,6477.080000000002,57689.19999999998,15.378399999999964,0.26990585682480334,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 20}"
318,182,136,0.5723270440251572,11389.839999999978,743.6272527472529,-911.3994117647061,3005.8799999999956,-3184.119999999995,1.0918903638167292,13640.240000000013,61389.83999999996,22.779679999999917,0.2666500805312541,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 20}"
91,56,35,0.6153846153846154,7495.079999999997,827.1300000000002,-1109.2628571428575,3005.8799999999956,-2354.120000000004,1.1930517563787535,6869.44000000001,57495.079999999994,14.990159999999989,0.2632806941111231,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
325,188,137,0.5784615384615385,10841.000000000013,718.4863829787236,-906.8207299270073,3005.8799999999956,-3184.119999999995,1.087262437050467,11862.599999999984,60840.999999999985,21.68199999999997,0.262187960098001,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
88,52,36,0.5909090909090909,7337.439999999992,909.3415384615387,-1109.6755555555558,3005.8799999999956,-2354.120000000004,1.1836733059112374,6477.0799999999945,57337.439999999995,14.674879999999991,0.25929268754352314,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
317,191,126,0.6025236593059937,11453.959999999928,712.1103664921466,-988.5644444444445,3005.8799999999956,-3184.119999999995,1.0919560125344494,17961.359999999986,61453.95999999993,22.907919999999855,0.2587696611366282,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
89,55,34,0.6179775280898876,7163.319999999994,837.3345454545456,-1143.8258823529416,3005.8799999999956,-2354.120000000004,1.184194015543295,6477.0799999999945,57163.31999999999,14.326639999999985,0.2544193855487572,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
90,54,36,0.6,6759.199999999993,851.9911111111113,-1090.2311111111112,3005.8799999999956,-2354.120000000004,1.1722162884933673,6934.200000000026,56759.19999999998,13.518399999999964,0.24112618270480773,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 20}"
202,115,87,0.5693069306930693,9357.759999999966,789.966956521739,-936.6487356321836,3005.8799999999956,-2414.119999999999,1.1148354294179643,14761.960000000006,59357.75999999995,18.715519999999902,0.2407546846421532,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 25, 'target_ticks': 25}"
89,51,38,0.5730337078651685,6753.3199999999915,918.4290196078431,-1054.9094736842108,3005.8799999999956,-2354.120000000004,1.1684684343081568,6934.200000000026,56753.319999999985,13.506639999999969,0.24027324775499087,"{'vwap_period': 25, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 25}"
314,182,132,0.5796178343949044,9536.319999999992,746.4294505494508,-956.9230303030305,3005.8799999999956,-3184.119999999995,1.075497031837525,13196.120000000003,59536.31999999998,19.072639999999954,0.23488329541976155,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
196,122,74,0.6224489795918368,7752.479999999941,652.6832786885245,-971.2821621621626,3005.8799999999956,-2354.120000000004,1.1078607713849393,11164.240000000027,57752.479999999916,15.504959999999832,0.22862907964565699,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 15}"
325,201,124,0.6184615384615385,8890.999999999958,657.8202985074627,-994.603870967742,3005.8799999999956,-3184.119999999995,1.0720906232080725,18475.479999999974,58890.99999999996,17.78199999999993,0.21860070005009768,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
316,175,141,0.5537974683544303,8348.079999999976,770.68,-897.311489361702,3005.8799999999956,-3184.119999999995,1.06598181549739,13854.360000000008,58348.07999999996,16.696159999999914,0.21569832415358253,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 25}"
194,118,76,0.6082474226804123,7190.719999999931,678.2528813559321,-958.4621052631583,3005.8799999999956,-2354.120000000004,1.0987151566270084,11510.120000000039,57190.71999999989,14.381439999999785,0.21542552807038498,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 20}"
320,194,126,0.60625,8671.59999999994,685.4160824742266,-986.5009523809523,3005.8799999999956,-3184.119999999995,1.0697639693667982,19051.359999999986,58671.59999999991,17.343199999999822,0.21441782590680497,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
202,118,84,0.5841584158415841,6987.759999999957,729.0155932203389,-940.9057142857145,3005.8799999999956,-2414.119999999999,1.0884122795563744,15411.960000000021,56987.75999999993,13.975519999999857,0.19869969965239292,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 25, 'target_ticks': 20}"
320,180,140,0.5625,7181.599999999992,739.4911111111112,-899.477142857143,3005.8799999999956,-3184.119999999995,1.0570299570861803,14544.360000000008,57181.59999999998,14.363199999999953,0.19513409756994923,"{'vwap_period': 25, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 20}"
204,122,82,0.5980392156862745,6749.51999999996,693.502950819672,-949.4858536585369,3005.8799999999956,-2414.119999999999,1.0866903063326694,16061.960000000014,56749.51999999994,13.499039999999876,0.19397505342535792,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 25, 'target_ticks': 15}"
193,113,80,0.5854922279792746,6044.8399999999265,728.0038938053095,-952.7450000000005,3005.8799999999956,-2354.120000000004,1.079308209436942,12697.320000000036,56044.839999999895,12.089679999999788,0.18805258360111743,"{'vwap_period': 20, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 25}"
202,112,90,0.5544554455445545,6507.75999999996,792.8442857142854,-914.3422222222223,3005.8799999999956,-2414.119999999999,1.0790824733749091,16611.960000000014,56507.75999999994,13.015519999999873,0.1865011275966068,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 25}"
198,113,85,0.5707070707070707,6254.239999999951,801.3667256637166,-991.7670588235294,3005.8799999999956,-2414.119999999999,1.074190096820648,17093.720000000016,56254.23999999993,12.508479999999864,0.18054089527526782,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 25}"
322,185,137,0.5745341614906833,5583.3599999999315,704.3124324324322,-910.324379562044,3005.8799999999956,-3184.119999999995,1.0447691542374717,17765.47999999999,55583.35999999991,11.166719999999826,0.16640740510292057,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 25}"
330,195,135,0.5909090909090909,4520.399999999958,656.4441025641026,-914.7125925925928,3005.8799999999956,-3184.119999999995,1.036606519594902,17879.599999999977,54520.39999999995,9.040799999999901,0.14873591278429102,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
202,115,87,0.5693069306930693,4317.759999999949,733.7060869565217,-920.2119540229887,3005.8799999999956,-2414.119999999999,1.0539326022340678,16861.96000000003,54317.75999999993,8.63551999999986,0.14664991671862826,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 20}"
344,198,146,0.5755813953488372,4322.720000000034,723.6072727272729,-951.7227397260272,3005.8799999999956,-3184.119999999995,1.0311095553326806,19436.639999999978,54322.72000000003,8.645440000000061,0.14540682406269304,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 25}"
121,68,53,0.5619834710743802,3441.479999999939,762.3505882352939,-913.1766037735857,2605.879999999997,-2414.119999999999,1.0711073681009013,10816.08000000006,53441.47999999993,6.88295999999986,0.14298168012305373,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 25}"
204,119,85,0.5833333333333334,4079.5199999999495,697.1405042016805,-928.0023529411766,3005.8799999999956,-2414.119999999999,1.0517179216077035,17511.96000000002,54079.51999999994,8.159039999999877,0.14202540150441295,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 20, 'target_ticks': 15}"
198,116,82,0.5858585858585859,3884.239999999947,739.0696551724137,-998.1443902439028,3005.8799999999956,-2414.119999999999,1.0474568418665655,17743.720000000027,53884.239999999925,7.76847999999985,0.13793190792294815,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 20}"
200,120,80,0.6,3645.999999999951,702.6299999999998,-1008.3700000000005,3005.8799999999956,-2414.119999999999,1.045196703590943,18393.720000000012,53645.999999999935,7.291999999999869,0.1334500011116931,"{'vwap_period': 15, 'stddev_mult': 2.0, 'stop_loss_ticks': 30, 'target_ticks': 15}"
120,68,52,0.5666666666666667,2955.5999999999376,763.8211764705881,-942.0046153846163,2605.879999999997,-2414.119999999999,1.0603377739452513,11301.960000000065,52955.599999999926,5.911199999999852,0.128549826140995,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
325,188,137,0.5784615384615385,3200.99999999994,679.0182978723403,-908.4265693430659,3005.8799999999956,-3184.119999999995,1.0257202555409028,18455.47999999999,53200.99999999991,6.401999999999826,0.1264389351994929,"{'vwap_period': 20, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 20}"
121,67,54,0.5537190082644629,2801.4799999999386,766.1785074626862,-898.7496296296304,2605.879999999997,-2414.119999999999,1.057723817122058,11456.08000000006,52801.47999999993,5.602959999999861,0.12413642747975619,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 25}"
122,73,49,0.5983606557377049,2757.3599999999497,670.1265753424658,-942.0791836734704,2605.879999999997,-2414.119999999999,1.0597324025797898,10740.200000000055,52757.359999999935,5.51471999999987,0.1236545970618878,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 15}"
121,70,51,0.5785123966942148,2731.4799999999454,715.3085714285716,-928.2376470588246,2605.879999999997,-2414.119999999999,1.05769905103747,10726.08000000006,52731.47999999993,5.46295999999986,0.12277183838828368,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 25, 'target_ticks': 20}"
352,211,141,0.5994318181818182,2369.7600000000566,650.3349763033176,-956.3895035460991,3005.8799999999956,-3184.119999999995,1.0175731837795399,20996.639999999985,52369.760000000075,4.73952000000015,0.11463617216404115,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 15}"
345,194,151,0.5623188405797102,1998.6000000000204,726.343917525773,-919.9478145695361,3005.8799999999956,-3184.119999999995,1.0143875134869442,20880.75999999998,51998.60000000002,3.997200000000041,0.11016460331085508,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 25}"
122,72,50,0.5901639344262295,2297.3599999999497,677.9633333333334,-930.3200000000011,2605.879999999997,-2414.119999999999,1.0493885974718364,11200.200000000055,52297.359999999935,4.59471999999987,0.10999236338980242,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
121,69,52,0.5702479338842975,2271.479999999945,724.1408695652174,-917.196923076924,2605.879999999997,-2414.119999999999,1.0476258768354407,11186.08000000006,52271.47999999993,4.54295999999986,0.10915723144104486,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 20, 'target_ticks': 20}"
121,73,48,0.6033057851239669,2271.4799999999514,671.4964383561645,-973.9116666666678,2605.879999999997,-2414.119999999999,1.0485901356556966,11226.08000000006,52271.47999999993,4.54295999999986,0.10915541252736623,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
120,70,50,0.5833333333333334,2245.5999999999453,716.7371428571429,-958.520000000001,2605.879999999997,-2414.119999999999,1.0468555690022108,11211.960000000065,52245.599999999926,4.491199999999852,0.10832556525507643,"{'vwap_period': 15, 'stddev_mult': 2.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
353,208,145,0.5892351274787535,1375.640000000045,653.1396153846156,-927.4303448275859,3005.8799999999956,-3184.119999999995,1.0102295255559675,22040.759999999995,51375.640000000065,2.7512800000001296,0.09980316829369439,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 15}"
346,201,145,0.5809248554913294,1274.4800000000268,689.9098507462687,-947.5682758620687,3005.8799999999956,-3184.119999999995,1.0092758669378026,20776.639999999985,51274.48000000003,2.5489600000000645,0.09806927654034173,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 25, 'target_ticks': 20}"
347,198,149,0.5706051873198847,280.3600000000206,693.4557575757575,-919.6233557046978,3005.8799999999956,-3184.119999999995,1.0020460667147946,21820.759999999995,50280.36000000001,0.5607200000000158,0.08371632700621776,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 20, 'target_ticks': 20}"
338,199,139,0.5887573964497042,-202.55999999996493,723.1161809045226,-1036.7099280575537,3005.8799999999956,-3184.119999999995,0.9985943356501075,19216.639999999978,49797.44000000003,-0.40511999999993714,0.07906197938452432,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 25}"
346,212,134,0.6127167630057804,-2935.5199999999495,646.5403773584908,-1044.7916417910446,3005.8799999999956,-3184.119999999995,0.9790323115199436,20776.639999999985,47064.48000000005,-5.8710399999999066,0.036156901624858455,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 15}"
340,202,138,0.5941176470588235,-3250.799999999973,689.5928712871288,-1032.9605797101449,3005.8799999999956,-3184.119999999995,0.9771951396773143,20556.63999999998,46749.20000000003,-6.501599999999932,0.03309588209621242,"{'vwap_period': 15, 'stddev_mult': 1.5, 'stop_loss_ticks': 30, 'target_ticks': 20}"
